year,month,province,profession,new_workers,new_clients,active_clients,active_workers,requests,feedback_1,work_agreements,feedback_2,jobs_completed,payments_in_MTZ,payment_observation_count
2021,5,Inhambane,"Construction and Repair",3,NULL,36,20,38,33,16,9,4,NULL,0
2021,5,Nampula,Plumbing,14,NULL,90,63,80,70,21,25,12,24000.0000,9
2021,5,Cabo-Delgado,Deliveries,17,NULL,74,64,62,56,26,20,11,42591.0000,8
2021,5,Maputo,Mechanics,11,NULL,62,41,54,35,13,6,4,11500.0000,3
2021,5,Tete,Hairdresser,8,NULL,34,30,34,32,13,11,6,4195.0000,6
2021,5,Inhambane,Deliveries,13,NULL,39,36,70,64,11,10,8,11670.0000,5
2021,5,Nampula,"TV installation",14,NULL,44,39,42,35,14,10,9,114200.0000,7
2021,5,Cabo-Delgado,Hairdresser,51,NULL,194,186,198,189,80,37,20,37798.0000,15
2021,5,Maputo,Plumbing,19,NULL,94,60,91,84,32,21,13,52212.0000,9
2021,5,Zambezia,Cooking,17,NULL,71,60,71,73,25,13,12,58312.0000,7
2021,5,Inhambane,Hairdresser,19,NULL,66,55,54,50,18,13,9,3710.0000,4
2021,5,Niassa,Cooking,7,NULL,51,29,53,51,14,10,9,26500.0000,6
2021,5,Cabo-Delgado,Painting,7,NULL,20,26,19,18,7,NULL,NULL,NULL,NULL
2021,5,Maputo,"TV installation",8,NULL,38,30,31,28,9,11,10,6842.0000,7
2021,5,Zambezia,Electricity,20,NULL,58,54,60,59,15,13,10,17600.0000,9
2021,5,Manica,Deliveries,7,NULL,43,24,58,44,7,7,4,3800.0000,4
2021,5,Niassa,Electricity,7,NULL,54,25,51,43,13,4,3,55000.0000,2
2021,5,Cabo-Delgado,Tailor,6,NULL,39,20,32,29,7,8,4,2800.0000,2
2021,5,Nampula,"AC Repairing",11,NULL,23,23,159,165,7,3,1,1500.0000,1
2021,5,Zambezia,Plumbing,7,NULL,18,20,22,16,6,2,2,5000.0000,1
2021,5,Manica,Hairdresser,8,NULL,27,25,26,23,6,4,2,5000.0000,1
2021,5,Sofala,"Construction and Repair",9,NULL,36,27,30,25,10,4,4,23000.0000,3
2021,5,Gaza,"Construction and Repair",8,NULL,22,20,20,17,10,4,1,1500.0000,1
2021,5,Nampula,"Construction and Repair",21,NULL,83,65,65,62,20,17,9,68950.0000,6
2021,5,Maputo,Carpentry,14,NULL,71,52,64,50,17,12,9,67683.0000,3
2021,5,Sofala,Deliveries,17,NULL,57,49,59,43,12,8,5,3500.0000,2
2021,5,Gaza,Deliveries,4,NULL,40,28,45,41,7,7,6,14815.0000,3
2021,5,Nampula,Deliveries,35,NULL,117,105,112,86,27,18,12,23726.0000,8
2021,5,Maputo,Cooking,47,NULL,299,186,286,258,90,67,42,84232.0000,23
2021,5,Sofala,Hairdresser,16,NULL,59,57,57,42,16,11,5,2210.0000,3
2021,5,Gaza,Hairdresser,19,NULL,61,46,58,51,21,9,8,7150.0000,4
2021,5,Nampula,Hairdresser,40,NULL,137,120,129,127,53,23,9,22625.0000,5
2021,5,Cabo-Delgado,Carpentry,19,NULL,102,70,121,112,35,20,11,35419.0000,8
2021,5,Maputo,Electricity,38,NULL,158,138,152,132,53,35,22,347374.0000,14
2021,5,Tete,Cooking,13,NULL,56,45,57,51,17,15,9,6000.0000,4
2021,5,Inhambane,Carpentry,7,NULL,30,23,32,26,8,4,3,1000.0000,1
2021,5,Nampula,Painting,11,NULL,25,26,24,19,6,2,0,NULL,0
2021,5,Cabo-Delgado,Cooking,43,NULL,199,153,225,229,72,56,44,153982.0000,25
2021,5,Maputo,Hairdresser,46,NULL,216,157,261,220,64,46,28,18946.0000,17
2021,5,Tete,Electricity,15,NULL,41,43,37,32,14,12,10,32110.0000,8
2021,5,Inhambane,Cooking,14,NULL,71,51,82,76,21,14,6,50.0000,1
2021,5,Nampula,Tailor,18,NULL,56,58,54,48,19,9,6,6600.0000,3
2021,5,Cabo-Delgado,Electricity,53,NULL,159,148,155,146,55,43,30,118470.0000,22
2021,5,Maputo,Painting,12,NULL,195,35,156,200,55,28,19,34312.0000,11
2021,5,Tete,Mechanics,9,NULL,18,26,14,11,5,5,4,1000.0000,1
2021,5,Inhambane,Electricity,12,NULL,40,42,67,59,21,14,5,16000.0000,4
2021,5,Nampula,Whitesmith,6,NULL,14,24,14,12,9,5,3,2500.0000,1
2021,5,Cabo-Delgado,Mechanics,17,NULL,34,45,32,35,19,16,14,21500.0000,4
2021,5,Maputo,Tailor,7,NULL,60,40,59,46,13,8,5,6000.0000,2
2021,5,Zambezia,Deliveries,6,NULL,34,33,30,27,5,9,7,57450.0000,6
2021,5,Manica,Cooking,8,NULL,48,37,46,41,14,4,4,32100.0000,3
2021,5,Niassa,Deliveries,7,NULL,18,20,19,15,2,1,1,1500.0000,1
2021,5,Cabo-Delgado,Plumbing,18,NULL,87,61,93,85,34,23,14,10030.0000,5
2021,5,Maputo,Whitesmith,10,NULL,27,34,27,23,7,7,7,8500.0000,3
2021,5,Zambezia,Hairdresser,10,NULL,43,35,42,38,10,7,7,10200.0000,5
2021,5,Manica,Electricity,10,NULL,48,34,49,41,12,9,8,620.0000,3
2021,5,Niassa,Hairdresser,8,NULL,31,36,32,29,9,4,2,15000.0000,1
2021,5,Cabo-Delgado,"TV installation",5,NULL,28,23,26,24,12,11,10,37406.0000,4
2021,5,Nampula,Carpentry,20,NULL,82,63,78,68,19,16,8,21120.0000,8
2021,5,Zambezia,"TV installation",11,NULL,14,27,16,12,6,5,5,3200.0000,4
2021,5,Maputo,"AC Repairing",5,NULL,20,30,68,70,7,3,2,11500.0000,2
2021,5,Sofala,Cooking,15,NULL,77,73,90,79,29,16,12,154467.0000,12
2021,6,Zambezia,Electricity,20,NULL,43,57,45,33,16,12,7,6615.0000,4
2021,6,Cabo-Delgado,"Construction and Repair",8,NULL,59,37,50,41,15,8,4,23000.0000,4
2021,6,Maputo,Plumbing,10,NULL,82,45,80,68,37,20,12,26500.0000,8
2021,6,Nampula,Painting,8,NULL,24,22,18,14,5,7,6,1500.0000,2
2021,6,Inhambane,Hairdresser,8,NULL,51,38,52,41,14,18,10,11850.0000,5
2021,6,Cabo-Delgado,Deliveries,20,NULL,52,47,55,48,11,13,10,15912.0000,8
2021,6,Maputo,"TV installation",6,NULL,38,26,31,26,10,9,6,29000.0000,3
2021,6,Nampula,Tailor,3,NULL,44,26,49,45,12,5,5,12000.0000,3
2021,6,Manica,Cooking,4,NULL,50,29,52,47,18,10,4,NULL,0
2021,6,Cabo-Delgado,Hairdresser,51,NULL,177,139,179,159,68,32,13,13026.0000,9
2021,6,Niassa,Cooking,8,NULL,44,27,43,45,15,13,6,27210.0000,5
2021,6,Manica,Electricity,9,NULL,36,39,34,31,13,8,5,72000.0000,5
2021,6,Cabo-Delgado,Plumbing,8,NULL,79,48,74,71,29,17,8,10250.0000,3
2021,6,Sofala,"Construction and Repair",8,NULL,38,32,32,29,11,7,5,112180.0000,3
2021,6,Maputo,Carpentry,5,NULL,61,34,52,52,17,10,9,21170.0000,7
2021,6,Cabo-Delgado,"TV installation",4,NULL,25,22,20,21,12,12,7,6620.0000,4
2021,6,Sofala,Deliveries,10,NULL,47,36,42,33,11,8,6,114500.0000,5
2021,6,Maputo,Cooking,53,NULL,246,146,296,270,90,50,29,148240.0000,20
2021,6,Gaza,Deliveries,3,NULL,37,25,31,28,10,9,4,9020.0000,3
2021,6,Nampula,Carpentry,10,NULL,71,50,60,50,18,13,8,33050.0000,6
2021,6,Sofala,Hairdresser,17,NULL,45,44,52,38,11,9,6,10501.0000,2
2021,6,Maputo,Electricity,29,NULL,130,98,123,93,31,20,9,90530.0000,6
2021,6,Gaza,Hairdresser,11,NULL,52,33,46,41,17,11,4,360.0000,2
2021,6,Nampula,Cooking,42,NULL,255,146,295,271,78,55,30,161233.0000,16
2021,6,Tete,Cooking,9,NULL,43,28,42,33,10,7,3,3800.0000,3
2021,6,Maputo,Hairdresser,33,NULL,165,100,141,123,44,30,19,21877.0000,13
2021,6,Nampula,Electricity,53,NULL,181,164,153,152,51,45,32,93396.0000,22
2021,6,Inhambane,Cooking,3,NULL,85,39,99,89,23,14,9,106155.0000,7
2021,6,Zambezia,Cooking,11,NULL,55,36,58,51,12,17,13,25928.0000,11
2021,6,Cabo-Delgado,Carpentry,26,NULL,75,71,64,63,28,16,7,8500.0000,4
2021,6,Maputo,Painting,10,NULL,193,30,165,211,55,37,25,102275.0000,18
2021,6,Nampula,Mechanics,20,NULL,57,54,59,51,14,11,10,105222.0000,7
2021,6,Inhambane,Electricity,9,NULL,43,33,42,37,17,9,6,35598.0000,6
2021,6,Zambezia,Hairdresser,6,NULL,29,22,33,29,7,2,2,25051.0000,2
2021,6,Cabo-Delgado,Cooking,40,NULL,156,126,207,189,68,53,35,131390.0000,23
2021,6,Maputo,Tailor,14,NULL,47,37,43,38,14,14,12,23500.0000,6
2021,6,Nampula,Plumbing,8,NULL,60,47,61,53,17,12,5,11200.0000,3
2021,6,Inhambane,Plumbing,4,NULL,30,23,34,34,12,4,2,2900.0000,2
2021,6,Cabo-Delgado,Electricity,35,NULL,111,104,112,99,44,39,26,148330.0000,22
2021,6,Nampula,"AC Repairing",3,NULL,20,20,16,15,10,6,5,2800.0000,3
2021,6,Nampula,"TV installation",6,NULL,47,36,42,37,14,11,8,4955.0000,5
2021,6,Manica,Deliveries,7,NULL,24,27,25,18,5,5,5,481.0000,3
2021,6,Cabo-Delgado,Mechanics,12,NULL,25,32,22,19,7,7,5,6550.0000,4
2021,6,Niassa,Electricity,9,NULL,29,28,30,38,20,11,6,13000.0000,3
2021,6,Manica,Hairdresser,12,NULL,39,29,36,33,14,9,6,14212.0000,4
2021,6,Cabo-Delgado,Tailor,6,NULL,27,23,30,26,9,4,4,5000.0000,1
2021,6,Sofala,Cooking,14,NULL,91,62,129,102,31,27,14,26900.0000,9
2021,6,Maputo,"Construction and Repair",18,NULL,82,60,84,80,31,10,6,62747.0000,5
2021,6,Gaza,Cooking,6,NULL,55,29,78,77,22,7,4,13050.0000,3
2021,6,Sofala,Electricity,16,NULL,60,49,55,47,14,10,6,20.0000,1
2021,6,Maputo,Deliveries,45,NULL,145,136,140,121,29,13,7,5600.0000,5
2021,6,Gaza,Electricity,7,NULL,35,21,31,26,10,9,7,14400.0000,5
2021,6,Nampula,"Construction and Repair",21,NULL,67,61,63,49,23,13,9,20001.0000,8
2021,6,Sofala,Mechanics,11,NULL,16,25,16,15,8,3,3,47700.0000,3
2021,6,Maputo,Gardner,12,NULL,25,35,23,22,6,5,2,3278.0000,2
2021,6,Inhambane,Carpentry,3,NULL,33,20,32,24,10,7,2,NULL,0
2021,6,Nampula,Deliveries,17,NULL,76,62,68,64,20,17,16,32998.0000,14
2021,6,Tete,Electricity,7,NULL,32,25,27,22,8,10,6,11510.0000,5
2021,6,Maputo,Mechanics,20,NULL,36,54,47,38,13,4,3,700.0000,2
2021,6,Nampula,Hairdresser,25,NULL,109,77,103,102,30,18,9,560.0000,2
2021,6,Inhambane,Deliveries,7,NULL,42,27,38,35,8,8,4,7100.0000,3
2021,7,Maputo,Painting,5,NULL,210,30,174,215,63,46,32,137790.0000,29
2021,7,Inhambane,Deliveries,4,NULL,29,21,24,21,8,6,4,3700.0000,4
2021,7,Niassa,Electricity,5,NULL,36,21,29,27,9,6,4,10212.0000,4
2021,7,Cabo-Delgado,Carpentry,18,NULL,97,65,76,70,32,26,11,26154.0000,8
2021,7,Maputo,Tailor,9,NULL,59,33,64,59,21,5,4,1120.0000,3
2021,7,Inhambane,Hairdresser,14,NULL,54,43,51,44,16,11,3,215.0000,1
2021,7,Sofala,"Construction and Repair",8,NULL,18,25,14,14,7,2,2,1050.0000,2
2021,7,Cabo-Delgado,Cooking,30,NULL,149,118,179,174,59,48,22,61016.0000,16
2021,7,Maputo,Whitesmith,8,NULL,17,21,18,14,7,5,5,20000.0000,5
2021,7,Manica,Cooking,9,NULL,62,38,62,58,26,17,13,18220.0000,5
2021,7,Sofala,Deliveries,10,NULL,43,35,36,34,13,9,8,9005.0000,6
2021,7,Cabo-Delgado,Electricity,32,NULL,108,95,92,93,34,25,17,118418.0000,12
2021,7,Nampula,"Construction and Repair",12,NULL,76,49,66,55,20,14,9,36370.0000,7
2021,7,Manica,Hairdresser,6,NULL,32,22,36,40,17,5,1,200.0000,1
2021,7,Sofala,Hairdresser,14,NULL,51,36,46,37,14,15,13,6975.0000,11
2021,7,Cabo-Delgado,Mechanics,8,NULL,23,29,22,16,5,9,8,9105.0000,7
2021,7,Nampula,Deliveries,22,NULL,100,74,108,93,36,22,15,32700.0000,15
2021,7,Maputo,"Construction and Repair",20,NULL,98,64,102,82,31,17,13,115951.0000,5
2021,7,Tete,Deliveries,5,NULL,28,22,23,17,6,7,3,NULL,0
2021,7,Cabo-Delgado,Tailor,7,NULL,32,23,29,27,11,5,1,500.0000,1
2021,7,Nampula,Hairdresser,25,NULL,129,95,122,110,46,27,15,27791.0000,12
2021,7,Maputo,Deliveries,46,NULL,166,150,170,137,40,34,28,65205.0000,24
2021,7,Zambezia,Cooking,15,NULL,46,41,59,60,17,11,6,30500.0000,5
2021,7,Gaza,Cooking,8,NULL,66,39,78,76,28,14,7,11100.0000,5
2021,7,Nampula,Painting,8,NULL,29,21,28,24,11,6,3,2599.0000,3
2021,7,Maputo,Gardner,9,NULL,32,28,46,41,7,6,5,37098.0000,5
2021,7,Zambezia,Electricity,16,NULL,54,45,52,47,12,11,6,15500.0000,6
2021,7,Gaza,Electricity,8,NULL,39,23,40,27,5,2,1,1200.0000,1
2021,7,Nampula,Tailor,6,NULL,55,43,59,58,17,12,10,137545.0000,10
2021,7,Maputo,Mechanics,5,NULL,38,33,36,24,11,6,4,16830.0000,4
2021,7,Zambezia,Mechanics,8,NULL,14,22,20,18,4,4,3,14500.0000,3
2021,7,Inhambane,Cooking,17,NULL,77,52,71,63,23,20,12,30223.4560,9
2021,7,Niassa,Cooking,7,NULL,52,26,52,49,17,13,6,4500.0000,3
2021,7,Maputo,Plumbing,13,NULL,83,46,71,58,23,21,16,44200.0000,12
2021,7,Inhambane,Electricity,8,NULL,59,48,52,44,17,17,13,40090.0000,11
2021,7,Niassa,Hairdresser,5,NULL,28,21,24,24,7,5,2,NULL,0
2021,7,Cabo-Delgado,"Construction and Repair",15,NULL,50,46,48,46,16,8,5,17500.0000,3
2021,7,Maputo,"TV installation",5,NULL,35,24,37,29,13,10,7,6606.0000,6
2021,7,Inhambane,Plumbing,6,NULL,37,20,38,38,10,8,4,850.0000,2
2021,7,Sofala,Cooking,17,NULL,67,37,62,55,12,14,8,11370.0000,5
2021,7,Cabo-Delgado,Deliveries,15,NULL,63,52,64,55,15,9,4,45000.0000,4
2021,7,Nampula,Carpentry,16,NULL,58,56,53,51,22,6,5,4510.0000,3
2021,7,Manica,Electricity,8,NULL,42,35,43,38,12,8,3,1200.0000,2
2021,7,Sofala,Electricity,12,NULL,50,46,46,32,9,5,2,5000.0000,1
2021,7,Cabo-Delgado,Hairdresser,45,NULL,162,136,162,157,74,44,26,137042.0000,17
2021,7,Nampula,Cooking,49,NULL,285,171,330,353,103,47,22,67975.5000,18
2021,7,Maputo,Carpentry,11,NULL,59,41,54,48,20,8,6,19030.0000,5
2021,7,Tete,Cooking,11,NULL,40,32,38,31,17,13,8,6555.0000,4
2021,7,Cabo-Delgado,Plumbing,4,NULL,92,40,92,76,33,16,7,29654.0000,4
2021,7,Nampula,Electricity,57,NULL,196,158,184,156,58,49,41,221224.0000,27
2021,7,Maputo,Cooking,53,NULL,284,159,335,284,84,78,47,131141.0000,28
2021,7,Tete,Electricity,6,NULL,20,23,19,19,9,4,4,510.0000,2
2021,7,Cabo-Delgado,"TV installation",4,NULL,33,22,30,24,13,12,7,205500.0000,5
2021,7,Nampula,Mechanics,9,NULL,58,41,50,46,17,7,4,9500.0000,4
2021,7,Maputo,Electricity,33,NULL,134,94,119,98,43,24,19,19410.0000,15
2021,7,Zambezia,Deliveries,10,NULL,24,24,25,24,10,7,6,24108.0000,4
2021,7,Gaza,Deliveries,8,NULL,25,23,31,37,12,7,4,37500.0000,4
2021,7,Nampula,Plumbing,11,NULL,76,45,73,63,23,20,13,103684.0000,10
2021,7,Maputo,Hairdresser,29,NULL,186,128,187,160,71,41,24,26370.1000,19
2021,7,Zambezia,Hairdresser,7,NULL,36,27,33,25,7,8,6,2322.0000,5
2021,7,Gaza,Hairdresser,12,NULL,73,38,73,63,17,10,5,16230.0000,4
2021,7,Nampula,"TV installation",13,NULL,56,38,47,41,15,22,12,3270.0000,6
2021,8,Cabo-Delgado,Carpentry,20,NULL,75,59,65,58,32,15,6,1600.0000,2
2021,8,Maputo,Tailor,6,NULL,49,24,45,39,10,9,4,6231.0000,3
2021,8,Inhambane,Electricity,5,NULL,36,20,31,22,7,6,3,12209.0000,2
2021,8,Niassa,Hairdresser,2,NULL,30,22,30,26,12,4,4,1550.0000,2
2021,8,Cabo-Delgado,Cooking,25,NULL,161,107,173,174,71,45,26,34934.0000,19
2021,8,Maputo,Whitesmith,6,NULL,26,22,27,21,6,5,3,16500.0000,3
2021,8,Manica,Cooking,12,NULL,56,35,63,64,17,14,9,21110.0000,5
2021,8,Sofala,Cooking,16,NULL,75,47,82,73,26,18,9,66555.0000,3
2021,8,Cabo-Delgado,Electricity,46,NULL,119,121,118,110,52,31,21,61961.5000,15
2021,8,Nampula,"Construction and Repair",21,NULL,83,60,80,69,26,12,6,5100.0000,2
2021,8,Manica,Hairdresser,10,NULL,33,34,35,27,13,7,3,320.0000,3
2021,8,Sofala,Electricity,14,NULL,47,48,49,43,15,9,8,28454.0000,4
2021,8,Cabo-Delgado,Mechanics,9,NULL,31,32,31,28,14,8,4,60.0000,1
2021,8,Nampula,Deliveries,14,NULL,80,53,71,61,21,25,14,37070.0000,13
2021,8,Maputo,"Construction and Repair",22,NULL,80,67,69,64,20,18,6,35750.0000,3
2021,8,Tete,Cooking,8,NULL,45,29,46,45,13,10,7,29095.0000,5
2021,8,Cabo-Delgado,Plumbing,16,NULL,76,47,77,76,25,19,14,134692.0000,13
2021,8,Nampula,Hairdresser,34,NULL,103,94,110,104,49,28,13,73605.0000,11
2021,8,Maputo,Deliveries,48,NULL,148,139,136,112,28,25,18,167290.0000,13
2021,8,Tete,Electricity,7,NULL,20,26,18,13,5,5,4,75500.0000,2
2021,8,Cabo-Delgado,"TV installation",5,NULL,39,28,35,27,14,10,6,36410.0000,6
2021,8,Nampula,Painting,5,NULL,28,26,27,19,8,10,5,3500.0000,2
2021,8,Maputo,Gardner,8,NULL,28,22,23,16,3,6,3,31550.0000,3
2021,8,Zambezia,Electricity,17,NULL,41,42,41,47,13,5,3,12321.0000,3
2021,8,Gaza,Hairdresser,2,NULL,64,31,63,46,20,13,5,100010.0000,2
2021,8,Nampula,Tailor,14,NULL,41,40,44,44,14,9,8,14497.0000,6
2021,8,Maputo,Mechanics,16,NULL,49,40,44,38,11,9,6,8700.0000,5
2021,8,Inhambane,Carpentry,6,NULL,27,23,31,31,13,7,4,143880.0000,3
2021,8,Nampula,Whitesmith,8,NULL,21,25,17,20,7,10,8,90023.0000,8
2021,8,Maputo,Plumbing,6,NULL,72,37,65,62,14,14,11,19100.0000,5
2021,8,Inhambane,Deliveries,8,NULL,27,21,23,17,6,4,4,NULL,0
2021,8,Niassa,Electricity,9,NULL,26,20,28,22,6,3,2,6400.0000,2
2021,8,Cabo-Delgado,"Construction and Repair",14,NULL,62,42,55,44,22,16,7,15520.0000,4
2021,8,Maputo,"TV installation",15,NULL,29,31,25,21,6,3,1,350.0000,1
2021,8,Inhambane,Hairdresser,10,NULL,49,34,49,38,14,7,3,5000.0000,1
2021,8,Sofala,"Construction and Repair",4,NULL,22,20,23,25,9,8,4,2525.0000,3
2021,8,Cabo-Delgado,Deliveries,17,NULL,51,54,50,41,14,7,6,16300.0000,4
2021,8,Nampula,Carpentry,11,NULL,67,48,65,64,25,10,6,14700.0000,3
2021,8,Manica,Electricity,15,NULL,46,33,39,37,13,6,3,3000.0000,2
2021,8,Sofala,Deliveries,11,NULL,48,35,42,36,16,11,8,27795.0000,5
2021,8,Cabo-Delgado,Hairdresser,39,NULL,161,127,151,139,60,36,26,120522.0000,16
2021,8,Nampula,Cooking,31,NULL,241,138,308,309,98,46,27,21070.0000,15
2021,8,Maputo,Carpentry,6,NULL,69,41,58,49,24,13,5,136123.0000,2
2021,8,Sofala,Hairdresser,11,NULL,41,49,53,37,21,9,6,9500.0000,5
2021,8,Cabo-Delgado,Painting,5,NULL,21,21,22,21,14,3,2,2000.0000,1
2021,8,Nampula,Electricity,36,NULL,192,134,180,155,62,45,34,161310.0000,18
2021,8,Maputo,Cooking,46,NULL,253,152,242,223,71,63,39,187744.8520,25
2021,8,Tete,Deliveries,8,NULL,29,21,29,25,9,5,4,9600.0000,4
2021,8,Cabo-Delgado,Tailor,8,NULL,24,20,19,15,2,6,4,17600.0000,3
2021,8,Nampula,Mechanics,16,NULL,56,55,51,46,18,18,12,102836.0000,9
2021,8,Maputo,Electricity,23,NULL,132,97,122,113,50,26,19,28220.0000,8
2021,8,Zambezia,Cooking,3,NULL,43,33,39,37,11,10,6,NULL,0
2021,8,Gaza,Cooking,5,NULL,59,43,58,59,22,13,6,13200.0000,5
2021,8,Nampula,Plumbing,21,NULL,84,65,82,69,25,21,11,10722.0000,7
2021,8,Maputo,Hairdresser,36,NULL,146,112,146,139,46,36,23,44335.0000,19
2021,8,Zambezia,Hairdresser,6,NULL,28,25,25,22,11,7,4,5050.0000,4
2021,8,Gaza,Plumbing,3,NULL,59,21,58,68,21,10,3,NULL,0
2021,8,Nampula,"TV installation",17,NULL,45,46,39,36,18,13,7,60590.0000,7
2021,8,Maputo,Painting,3,NULL,212,27,162,202,52,55,42,348700.0000,35
2021,8,Inhambane,Cooking,7,NULL,81,43,70,64,20,12,7,2200.0000,4
2021,8,Niassa,Cooking,3,NULL,40,23,41,40,18,10,6,4600.0000,3
2021,9,Nampula,Deliveries,23,NULL,61,64,65,60,19,13,9,69150.0000,5
2021,9,Cabo-Delgado,Deliveries,12,NULL,60,49,57,56,26,13,13,12795.0000,11
2021,9,Tete,Cooking,5,NULL,39,28,69,75,11,11,6,7750.0000,4
2021,9,Maputo,Carpentry,12,NULL,63,43,63,44,19,12,9,20983.0000,4
2021,9,Nampula,Hairdresser,21,NULL,119,92,125,107,41,26,13,93000.0000,9
2021,9,Cabo-Delgado,Hairdresser,39,NULL,183,154,173,167,71,47,28,40590.0000,15
2021,9,Tete,Hairdresser,5,NULL,21,21,20,15,4,4,4,102.0000,2
2021,9,Maputo,Cooking,50,NULL,265,145,283,254,106,51,32,70145.0000,24
2021,9,Nampula,Plumbing,14,NULL,80,45,74,65,21,11,6,850.0000,2
2021,9,Cabo-Delgado,Plumbing,16,NULL,90,57,88,76,37,13,10,22050.0000,6
2021,9,Maputo,Electricity,21,NULL,121,79,110,98,42,30,18,64725.0000,13
2021,9,Zambezia,Electricity,9,NULL,47,34,51,65,14,13,8,5950.0000,4
2021,9,Nampula,"TV installation",14,NULL,59,43,57,58,29,28,20,7970.0000,14
2021,9,Gaza,Cooking,6,NULL,58,35,69,59,24,11,8,13605.0000,6
2021,9,Maputo,Hairdresser,37,NULL,184,125,166,149,62,49,31,22857.0000,16
2021,9,Niassa,Deliveries,5,NULL,24,21,21,21,8,6,3,5020.0000,2
2021,9,Gaza,Hairdresser,9,NULL,54,28,48,37,14,4,3,170.0000,2
2021,9,Maputo,Painting,11,NULL,225,35,188,241,71,47,34,130370.0000,24
2021,9,Sofala,"AC Repairing",13,NULL,4,25,4,3,1,1,0,NULL,0
2021,9,Inhambane,Cooking,13,NULL,76,53,96,91,28,13,9,37952.0000,6
2021,9,Maputo,Tailor,5,NULL,49,31,49,48,21,9,3,6000.0000,2
2021,9,Sofala,Cooking,21,NULL,79,63,87,80,30,15,11,2107.0000,6
2021,9,Inhambane,Electricity,15,NULL,45,43,40,38,15,10,3,300.0000,1
2021,9,Nampula,Carpentry,18,NULL,78,54,72,60,22,15,7,54215.0000,7
2021,9,Cabo-Delgado,Carpentry,25,NULL,83,71,73,63,27,23,12,18600.0000,6
2021,9,Sofala,Electricity,21,NULL,66,79,64,58,38,15,12,11410.0000,7
2021,9,Manica,Cooking,7,NULL,47,26,47,47,13,11,5,6370.0000,4
2021,9,Nampula,Cooking,45,NULL,276,178,378,383,98,83,46,68216.0000,18
2021,9,Cabo-Delgado,Cooking,42,NULL,187,152,281,277,89,39,24,164512.0000,14
2021,9,Sofala,Mechanics,7,NULL,24,23,22,19,7,3,3,50200.0000,2
2021,9,Manica,Hairdresser,6,NULL,35,23,38,37,8,7,3,2750.0000,3
2021,9,Nampula,Electricity,48,NULL,180,155,172,167,56,40,27,128306.0000,20
2021,9,Cabo-Delgado,Electricity,37,NULL,115,113,118,104,43,26,17,37998.6500,10
2021,9,Tete,Electricity,16,NULL,39,47,37,38,22,12,9,65000.0000,7
2021,9,Maputo,"Construction and Repair",17,NULL,68,48,56,50,19,16,10,51950.0000,8
2021,9,Nampula,Mechanics,15,NULL,40,49,34,38,12,7,6,7932.0000,6
2021,9,Cabo-Delgado,Mechanics,13,NULL,36,42,36,33,11,14,10,20030.0000,2
2021,9,Zambezia,Cooking,9,NULL,42,29,77,75,13,6,5,14933.0000,5
2021,9,Maputo,Deliveries,41,NULL,131,117,130,101,29,20,16,75076.0000,11
2021,9,Nampula,Tailor,2,NULL,43,28,43,43,15,7,3,100.0000,1
2021,9,Cabo-Delgado,Tailor,11,NULL,36,29,34,29,15,7,4,25725.0000,4
2021,9,Maputo,Gardner,8,NULL,25,20,24,20,2,7,5,12685.0000,4
2021,9,Zambezia,Hairdresser,13,NULL,38,30,40,43,7,4,2,10022.0000,2
2021,9,Niassa,Cooking,5,NULL,44,24,51,50,12,4,0,NULL,0
2021,9,Gaza,Electricity,3,NULL,31,25,39,37,17,4,1,NULL,0
2021,9,Maputo,Mechanics,8,NULL,40,25,76,37,5,8,4,10000.0000,2
2021,9,Niassa,Electricity,4,NULL,27,20,28,24,12,7,4,1200.0000,3
2021,9,Inhambane,"Construction and Repair",5,NULL,17,20,15,13,3,1,1,NULL,0
2021,9,Maputo,Plumbing,11,NULL,60,43,57,47,12,12,6,15000.0000,4
2021,9,Sofala,"Construction and Repair",7,NULL,34,26,29,23,12,10,5,5785.0000,2
2021,9,Inhambane,Deliveries,12,NULL,37,31,34,29,12,7,6,7306.0000,5
2021,9,Maputo,"TV installation",4,NULL,31,21,26,22,4,6,5,4098.0000,4
2021,9,Sofala,Deliveries,15,NULL,55,51,63,54,16,17,11,17100.0000,7
2021,9,Inhambane,Hairdresser,14,NULL,62,54,59,49,20,11,8,2486.0000,6
2021,9,Nampula,"Construction and Repair",20,NULL,75,58,84,94,21,11,7,15612.0000,5
2021,9,Cabo-Delgado,"Construction and Repair",15,NULL,71,47,52,55,21,11,3,12000.0000,1
2021,9,Sofala,Hairdresser,13,NULL,56,39,53,49,14,11,8,5250.0000,4
2021,9,Manica,Electricity,7,NULL,30,27,32,28,9,7,3,750.0000,2
2021,10,Cabo-Delgado,Tailor,8,NULL,43,32,42,39,19,10,4,200.0000,1
2021,10,Nampula,Painting,9,NULL,25,25,28,23,7,2,1,NULL,0
2021,10,Maputo,Electricity,20,NULL,121,90,110,86,33,22,9,3550.0000,3
2021,10,Zambezia,Hairdresser,7,NULL,34,21,31,32,5,7,3,8050.0000,3
2021,10,Gaza,Cooking,11,NULL,49,36,64,54,22,13,9,74977.0000,9
2021,10,Nampula,Tailor,8,NULL,57,37,57,54,17,13,9,10509.0000,7
2021,10,Maputo,Hairdresser,33,NULL,151,113,144,130,57,38,26,35170.0000,15
